"RecNumbe","F1Age","F2Age","MarriedCouple","UnmarriedCouple","SingleFemale","SingleMale","F1White","F1Black","F1NativeAmer","F1Asian","F1HawaiiP","F1Hispanic","F2White","F2Black","F2NativeAmer","F2Asian","F2HawaiiP","F2Hispanic","SameRaces","KidNotWhParentWh","KidWhParentNotWh","OtherTrans","Adopt","prediction","score.0","score.1"
"262117000000",49,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262120000000",28,27, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"262126000000",45,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262126000000",40,39, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262126000000",45,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262126000000",40,39, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262129000000",54,47, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"262131000000",58,61, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"262131000000",40,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"262131000000",58,61, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"262131000000",40,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"262133000000",36,38, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262133000000",38,38, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262133000000",36,38, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"262133000000",38,38, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"262134000000",48,55, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"262136000000",36,41, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262136000000",38,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262136000000",36,41, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.44628099,0.55371901
"262136000000",38,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.44628099,0.55371901
"262137000000",35,35, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262138000000",55,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262140000000",55,60, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262140000000",72,47, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262140000000",55,60, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262140000000",72,47, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262148000000",32,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262149000000",42,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262149000000",37,37, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262149000000",42,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262149000000",37,37, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262152000000",65,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262155000000",32,32, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262157000000",54,41, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1,1,"1",0.93939394,0.06060606
"262158000000",46,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262160000000",54,43, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"262164000000",33,36, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262165000000",26,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262165000000",47,47, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262165000000",26,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262165000000",47,47, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"262166000000",45,46, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262166000000",53,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262166000000",41,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262166000000",45,46, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262166000000",53,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262166000000",41,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262166000000",45,46, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262166000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262166000000",41,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262173000000",35,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262173000000",42,37, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262173000000",35,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0,NA, 1, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262173000000",42,37, 1, 0, 0, 0, 1, 0, 0, 0, 0,NA, 1, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262178000000",43,46, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262183000000",40,38, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262185000000",48,47, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262185000000",60,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262185000000",48,49, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262185000000",48,47, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262185000000",60,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262185000000",48,49, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262185000000",48,47, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262185000000",60,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262185000000",48,49, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262189000000",39,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262192000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"0",0.29260450,0.70739550
"262195000000",30,31, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262201000000",43,40, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"262202000000",51,62, 0, 1, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.93939394,0.06060606
"262202000000",61,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.93939394,0.06060606
"262202000000",51,62, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262202000000",61,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262213000000",34,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262214000000",74,80, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262215000000",45,43, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262218000000",34,35, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262222000000",36,38, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262222000000",50,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262222000000",36,38, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.29260450,0.70739550
"262222000000",50,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.29260450,0.70739550
"262232000000",54,52, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262237000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262244000000",46,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262245000000",42,43, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262246000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"0",0.29260450,0.70739550
"262248000000",59,53, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0,1,"0",0.43076923,0.56923077
"262248000000",59,53, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0,1,"0",0.43076923,0.56923077
"262248000000",59,53, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0,1,"0",0.43076923,0.56923077
"262248000000",59,53, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0,1,"0",0.43076923,0.56923077
"262251000000",49,52, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"262252000000",58,67, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262254000000",30,45, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262257000000",51,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.29260450,0.70739550
"262259000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262259000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262259000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262259000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262264000000",67,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.98648649,0.01351351
"262265000000",54,49, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262282000000",43,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",56,50, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",56,50, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",56,50, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262285000000",56,50, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262285000000",51,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262285000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262285000000",56,50, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262285000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262287000000",50,39, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262303000000",37,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262303000000",37,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262303000000",37,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262303000000",37,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262303000000",37,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262303000000",37,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262303000000",37,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262303000000",37,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262303000000",37,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262306000000",58,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262309000000",58,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.29260450,0.70739550
"262310000000",47,48, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0,1,"0",0.43076923,0.56923077
"262313000000",33,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262313000000",68,68, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262313000000",33,NA, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1,1,"1",0.93939394,0.06060606
